Time:1663791794	n=31	avg=89.06	stddev=35.04	bps=22088.00
Time:1663791795	n=44	avg=113.20	stddev=118.98	bps=39848.00
Time:1663791796	n=73	avg=181.62	stddev=111.42	bps=106064.00
Time:1663791797	n=67	avg=179.16	stddev=77.83	bps=96032.00
Time:1663791798	n=43	avg=145.09	stddev=149.91	bps=49912.00
Time:1663791799	n=70	avg=117.97	stddev=109.19	bps=66064.00
Time:1663791800	n=50	avg=139.40	stddev=140.19	bps=55760.00
Time:1663791801	n=33	avg=121.79	stddev=90.68	bps=32152.00
Time:1663791802	n=102	avg=173.43	stddev=146.41	bps=141520.00
Time:1663791803	n=71	avg=229.83	stddev=106.79	bps=130544.00
Time:1663791804	n=58	avg=164.78	stddev=128.10	bps=76456.00
Time:1663791805	n=39	avg=110.56	stddev=52.70	bps=34496.00
Time:1663791806	n=55	avg=219.44	stddev=106.95	bps=96552.00
Time:1663791807	n=58	avg=141.19	stddev=50.86	bps=65512.00
Time:1663791808	n=41	avg=127.34	stddev=49.64	bps=41768.00
Time:1663791809	n=16	avg=100.38	stddev=39.18	bps=12848.00
